disjoint_entity1,disjoint_entity2,violating_subclass
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828772
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828787
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828827
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828841
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828863
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828876
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828886
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828897
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828915
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66828947
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829006
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829015
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829033
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829042
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829053
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829061
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829069
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829079
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829101
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829133
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66829198
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66832746
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66832894
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66833339
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66833508
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66833773
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67193282
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67573076
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69272096
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69559116
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69816436
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q70349228
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q71304912
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q72632492
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4188070
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4188159
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4329148
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375268
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375466
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375475
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375472
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375479
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375480
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375481
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375488
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375493
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375527
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375530
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375531
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375532
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375533
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375538
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375542
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375540
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375541
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375544
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375545
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4458360
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113532584
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113547178
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113555536
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113585716
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113585898
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113702622
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q113702662
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114051933
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114094380
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114390316
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114457472
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114457507
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114767838
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114874511
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q114981891
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q66881732
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67155310
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67155312
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67504641
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67802762
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68599272
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68659268
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68660910
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68672330
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68674299
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68796930
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69420858
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69476507
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69626819
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69818926
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q69981170
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q70248509
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q70272755
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q70332569
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q71175129
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q71321204
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q71321674
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q71322190
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4188030
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313299
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313306
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313304
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313305
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313310
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313308
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313309
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313315
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313312
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313313
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313318
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313316
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313322
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313323
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313320
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313321
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313327
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313324
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4313325
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375511
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375512
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375546
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375547
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375550
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375549
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375553
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375557
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375562
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375563
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375560
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375566
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375564
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375565
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375570
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375571
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375568
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375569
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375595
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375484
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q4375567
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q67477657
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68047804
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q68048036
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q23926677
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q24233888
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q25172088
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q25172094
http://www.wikidata.org/entity/Q187931,http://www.wikidata.org/entity/Q8171,http://www.wikidata.org/entity/Q25172095
